"","type","date","country","cases","province","long","lat"
"20203","recovered",2020-03-07,"China",13,"Chongqing",107.874,30.0572
"20204","recovered",2020-03-07,"China",21,"Guangdong",113.4244,23.3417
"20205","recovered",2020-03-07,"China",1467,"Hubei",112.2707,30.9756
"20206","recovered",2020-03-07,"Germany",1,"",10.451526,51.165691
"20207","recovered",2020-03-07,"Italy",66,"",12.56738,41.87194
"20208","recovered",2020-03-07,"Japan",30,"",138.252924,36.204824
"20209","recovered",2020-03-07,"Spain",28,"",-3.74922,40.463667
"20210","recovered",2020-03-07,"US",0,"",-100,40
"20211","recovered",2020-03-08,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20212","recovered",2020-03-08,"Australia",0,"New South Wales",151.2093,-33.8688
"20213","recovered",2020-03-08,"Australia",0,"Northern Territory",130.8456,-12.4634
"20214","recovered",2020-03-08,"Australia",0,"Queensland",153.0251,-27.4698
"20215","recovered",2020-03-08,"Australia",0,"South Australia",138.6007,-34.9285
"20216","recovered",2020-03-08,"Australia",0,"Tasmania",147.3272,-42.8821
"20217","recovered",2020-03-08,"Australia",0,"Victoria",144.9631,-37.8136
"20218","recovered",2020-03-08,"Australia",0,"Western Australia",115.8605,-31.9505
"20219","recovered",2020-03-08,"Belgium",0,"",4.469936,50.8333
"20220","recovered",2020-03-08,"China",0,"Fujian",117.9874,26.0789
"20221","recovered",2020-03-08,"China",0,"Gansu",104.2861,35.7518
"20222","recovered",2020-03-08,"China",0,"Hebei",114.9042,37.8957
"20223","recovered",2020-03-08,"China",0,"Jilin",126.1923,43.6661
"20224","recovered",2020-03-08,"China",0,"Macau",113.55,22.1667
"20225","recovered",2020-03-08,"China",0,"Ningxia",106.1655,37.2692
"20226","recovered",2020-03-08,"China",0,"Qinghai",95.9956,35.7452
"20227","recovered",2020-03-08,"China",0,"Shanxi",112.2922,37.5777
"20228","recovered",2020-03-08,"China",0,"Tianjin",117.323,39.3054
"20229","recovered",2020-03-08,"China",0,"Tibet",88.0924,31.6927
"20230","recovered",2020-03-08,"China",0,"Yunnan",101.487,24.974
"20231","recovered",2020-03-08,"China",1,"Chongqing",107.874,30.0572
"20232","recovered",2020-03-08,"China",1,"Hainan",109.7453,19.1959
"20233","recovered",2020-03-08,"China",1,"Shaanxi",108.8701,35.1917
"20234","recovered",2020-03-08,"China",1,"Shanghai",121.4491,31.202
"20235","recovered",2020-03-08,"China",1,"Xinjiang",85.2401,41.1129
"20236","recovered",2020-03-08,"China",2,"Guizhou",106.8748,26.8154
"20237","recovered",2020-03-08,"China",2,"Liaoning",122.6085,41.2956
"20238","recovered",2020-03-08,"China",3,"Henan",113.614,33.882
"20239","recovered",2020-03-08,"China",3,"Inner Mongolia",113.9448,44.0935
"20240","recovered",2020-03-08,"China",3,"Jiangxi",115.7221,27.614
"20241","recovered",2020-03-08,"China",5,"Anhui",117.2264,31.8257
"20242","recovered",2020-03-08,"China",5,"Beijing",116.4142,40.1824
"20243","recovered",2020-03-08,"China",5,"Guangxi",108.7881,23.8298
"20244","recovered",2020-03-08,"China",6,"Jiangsu",119.455,32.9711
"20245","recovered",2020-03-08,"China",7,"Hong Kong",114.2,22.3
"20246","recovered",2020-03-08,"China",7,"Zhejiang",120.0934,29.1832
"20247","recovered",2020-03-08,"China",8,"Hunan",111.7088,27.6104
"20248","recovered",2020-03-08,"China",9,"Heilongjiang",127.7615,47.862
"20249","recovered",2020-03-08,"China",10,"Sichuan",102.7103,30.6171
"20250","recovered",2020-03-08,"China",15,"Shandong",118.1498,36.3427
"20251","recovered",2020-03-08,"China",19,"Guangdong",113.4244,23.3417
"20252","recovered",2020-03-08,"China",1735,"Hubei",112.2707,30.9756
"20253","recovered",2020-03-08,"Germany",0,"",10.451526,51.165691
"20254","recovered",2020-03-08,"Italy",33,"",12.56738,41.87194
"20255","recovered",2020-03-08,"Japan",0,"",138.252924,36.204824
"20256","recovered",2020-03-08,"Spain",0,"",-3.74922,40.463667
"20257","recovered",2020-03-08,"US",0,"",-100,40
"20258","recovered",2020-03-09,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20259","recovered",2020-03-09,"Australia",0,"New South Wales",151.2093,-33.8688
"20260","recovered",2020-03-09,"Australia",0,"Northern Territory",130.8456,-12.4634
"20261","recovered",2020-03-09,"Australia",0,"Queensland",153.0251,-27.4698
"20262","recovered",2020-03-09,"Australia",0,"South Australia",138.6007,-34.9285
"20263","recovered",2020-03-09,"Australia",0,"Tasmania",147.3272,-42.8821
"20264","recovered",2020-03-09,"Australia",0,"Victoria",144.9631,-37.8136
"20265","recovered",2020-03-09,"Australia",0,"Western Australia",115.8605,-31.9505
"20266","recovered",2020-03-09,"Belgium",0,"",4.469936,50.8333
"20267","recovered",2020-03-09,"China",0,"Anhui",117.2264,31.8257
"20268","recovered",2020-03-09,"China",0,"Fujian",117.9874,26.0789
"20269","recovered",2020-03-09,"China",0,"Hainan",109.7453,19.1959
"20270","recovered",2020-03-09,"China",0,"Hebei",114.9042,37.8957
"20271","recovered",2020-03-09,"China",0,"Henan",113.614,33.882
"20272","recovered",2020-03-09,"China",0,"Inner Mongolia",113.9448,44.0935
"20273","recovered",2020-03-09,"China",0,"Liaoning",122.6085,41.2956
"20274","recovered",2020-03-09,"China",0,"Macau",113.55,22.1667
"20275","recovered",2020-03-09,"China",0,"Ningxia",106.1655,37.2692
"20276","recovered",2020-03-09,"China",0,"Qinghai",95.9956,35.7452
"20277","recovered",2020-03-09,"China",0,"Shaanxi",108.8701,35.1917
"20278","recovered",2020-03-09,"China",0,"Tibet",88.0924,31.6927
"20279","recovered",2020-03-09,"China",0,"Xinjiang",85.2401,41.1129
"20280","recovered",2020-03-09,"China",0,"Yunnan",101.487,24.974
"20281","recovered",2020-03-09,"China",1,"Gansu",104.2861,35.7518
"20282","recovered",2020-03-09,"China",1,"Hong Kong",114.2,22.3
"20283","recovered",2020-03-09,"China",1,"Jilin",126.1923,43.6661
"20284","recovered",2020-03-09,"China",1,"Shanghai",121.4491,31.202
"20285","recovered",2020-03-09,"China",1,"Shanxi",112.2922,37.5777
"20286","recovered",2020-03-09,"China",2,"Sichuan",102.7103,30.6171
"20287","recovered",2020-03-09,"China",2,"Tianjin",117.323,39.3054
"20288","recovered",2020-03-09,"China",4,"Guangdong",113.4244,23.3417
"20289","recovered",2020-03-09,"China",4,"Jiangxi",115.7221,27.614
"20290","recovered",2020-03-09,"China",6,"Guizhou",106.8748,26.8154
"20291","recovered",2020-03-09,"China",7,"Beijing",116.4142,40.1824
"20292","recovered",2020-03-09,"China",7,"Guangxi",108.7881,23.8298
"20293","recovered",2020-03-09,"China",9,"Jiangsu",119.455,32.9711
"20294","recovered",2020-03-09,"China",11,"Hunan",111.7088,27.6104
"20295","recovered",2020-03-09,"China",15,"Chongqing",107.874,30.0572
"20296","recovered",2020-03-09,"China",15,"Zhejiang",120.0934,29.1832
"20297","recovered",2020-03-09,"China",18,"Heilongjiang",127.7615,47.862
"20298","recovered",2020-03-09,"China",58,"Shandong",118.1498,36.3427
"20299","recovered",2020-03-09,"China",1253,"Hubei",112.2707,30.9756
"20300","recovered",2020-03-09,"Germany",0,"",10.451526,51.165691
"20301","recovered",2020-03-09,"Italy",102,"",12.56738,41.87194
"20302","recovered",2020-03-09,"Japan",0,"",138.252924,36.204824
"20303","recovered",2020-03-09,"Spain",2,"",-3.74922,40.463667
"20304","recovered",2020-03-09,"US",0,"",-100,40
"20305","recovered",2020-03-10,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20306","recovered",2020-03-10,"Australia",0,"New South Wales",151.2093,-33.8688
"20307","recovered",2020-03-10,"Australia",0,"Northern Territory",130.8456,-12.4634
"20308","recovered",2020-03-10,"Australia",0,"Queensland",153.0251,-27.4698
"20309","recovered",2020-03-10,"Australia",0,"South Australia",138.6007,-34.9285
"20310","recovered",2020-03-10,"Australia",0,"Tasmania",147.3272,-42.8821
"20311","recovered",2020-03-10,"Australia",0,"Victoria",144.9631,-37.8136
"20312","recovered",2020-03-10,"Australia",0,"Western Australia",115.8605,-31.9505
"20313","recovered",2020-03-10,"Belgium",0,"",4.469936,50.8333
"20314","recovered",2020-03-10,"China",0,"Anhui",117.2264,31.8257
"20315","recovered",2020-03-10,"China",0,"Fujian",117.9874,26.0789
"20316","recovered",2020-03-10,"China",0,"Gansu",104.2861,35.7518
"20317","recovered",2020-03-10,"China",0,"Hainan",109.7453,19.1959
"20318","recovered",2020-03-10,"China",0,"Hebei",114.9042,37.8957
"20319","recovered",2020-03-10,"China",0,"Henan",113.614,33.882
"20320","recovered",2020-03-10,"China",0,"Inner Mongolia",113.9448,44.0935
"20321","recovered",2020-03-10,"China",0,"Jilin",126.1923,43.6661
"20322","recovered",2020-03-10,"China",0,"Macau",113.55,22.1667
"20323","recovered",2020-03-10,"China",0,"Ningxia",106.1655,37.2692
"20324","recovered",2020-03-10,"China",0,"Qinghai",95.9956,35.7452
"20325","recovered",2020-03-10,"China",0,"Shaanxi",108.8701,35.1917
"20326","recovered",2020-03-10,"China",0,"Tibet",88.0924,31.6927
"20327","recovered",2020-03-10,"China",0,"Xinjiang",85.2401,41.1129
"20328","recovered",2020-03-10,"China",0,"Yunnan",101.487,24.974
"20329","recovered",2020-03-10,"China",1,"Tianjin",117.323,39.3054
"20330","recovered",2020-03-10,"China",2,"Liaoning",122.6085,41.2956
"20331","recovered",2020-03-10,"China",4,"Guangxi",108.7881,23.8298
"20332","recovered",2020-03-10,"China",4,"Heilongjiang",127.7615,47.862
"20333","recovered",2020-03-10,"China",4,"Jiangxi",115.7221,27.614
"20334","recovered",2020-03-10,"China",4,"Shanghai",121.4491,31.202
"20335","recovered",2020-03-10,"China",4,"Shanxi",112.2922,37.5777
"20336","recovered",2020-03-10,"China",5,"Beijing",116.4142,40.1824
"20337","recovered",2020-03-10,"China",5,"Chongqing",107.874,30.0572
"20338","recovered",2020-03-10,"China",6,"Guizhou",106.8748,26.8154
"20339","recovered",2020-03-10,"China",6,"Hong Kong",114.2,22.3
"20340","recovered",2020-03-10,"China",6,"Jiangsu",119.455,32.9711
"20341","recovered",2020-03-10,"China",11,"Hunan",111.7088,27.6104
"20342","recovered",2020-03-10,"China",12,"Sichuan",102.7103,30.6171
"20343","recovered",2020-03-10,"China",14,"Guangdong",113.4244,23.3417
"20344","recovered",2020-03-10,"China",15,"Zhejiang",120.0934,29.1832
"20345","recovered",2020-03-10,"China",19,"Shandong",118.1498,36.3427
"20346","recovered",2020-03-10,"China",1255,"Hubei",112.2707,30.9756
"20347","recovered",2020-03-10,"Germany",0,"",10.451526,51.165691
"20348","recovered",2020-03-10,"Italy",0,"",12.56738,41.87194
"20349","recovered",2020-03-10,"Japan",25,"",138.252924,36.204824
"20350","recovered",2020-03-10,"Spain",0,"",-3.74922,40.463667
"20351","recovered",2020-03-10,"US",1,"",-100,40
"20352","recovered",2020-03-11,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20353","recovered",2020-03-11,"Australia",0,"New South Wales",151.2093,-33.8688
"20354","recovered",2020-03-11,"Australia",0,"Northern Territory",130.8456,-12.4634
"20355","recovered",2020-03-11,"Australia",0,"Queensland",153.0251,-27.4698
"20356","recovered",2020-03-11,"Australia",0,"South Australia",138.6007,-34.9285
"20357","recovered",2020-03-11,"Australia",0,"Tasmania",147.3272,-42.8821
"20358","recovered",2020-03-11,"Australia",0,"Victoria",144.9631,-37.8136
"20359","recovered",2020-03-11,"Australia",0,"Western Australia",115.8605,-31.9505
"20360","recovered",2020-03-11,"Belgium",0,"",4.469936,50.8333
"20361","recovered",2020-03-11,"China",0,"Anhui",117.2264,31.8257
"20362","recovered",2020-03-11,"China",0,"Fujian",117.9874,26.0789
"20363","recovered",2020-03-11,"China",0,"Gansu",104.2861,35.7518
"20364","recovered",2020-03-11,"China",0,"Hainan",109.7453,19.1959
"20365","recovered",2020-03-11,"China",0,"Hebei",114.9042,37.8957
"20366","recovered",2020-03-11,"China",0,"Hong Kong",114.2,22.3
"20367","recovered",2020-03-11,"China",0,"Jiangsu",119.455,32.9711
"20368","recovered",2020-03-11,"China",0,"Jilin",126.1923,43.6661
"20369","recovered",2020-03-11,"China",0,"Liaoning",122.6085,41.2956
"20370","recovered",2020-03-11,"China",0,"Macau",113.55,22.1667
"20371","recovered",2020-03-11,"China",0,"Qinghai",95.9956,35.7452
"20372","recovered",2020-03-11,"China",0,"Shanxi",112.2922,37.5777
"20373","recovered",2020-03-11,"China",0,"Tianjin",117.323,39.3054
"20374","recovered",2020-03-11,"China",0,"Tibet",88.0924,31.6927
"20375","recovered",2020-03-11,"China",0,"Xinjiang",85.2401,41.1129
"20376","recovered",2020-03-11,"China",0,"Yunnan",101.487,24.974
"20377","recovered",2020-03-11,"China",1,"Inner Mongolia",113.9448,44.0935
"20378","recovered",2020-03-11,"China",1,"Ningxia",106.1655,37.2692
"20379","recovered",2020-03-11,"China",1,"Shanghai",121.4491,31.202
"20380","recovered",2020-03-11,"China",2,"Heilongjiang",127.7615,47.862
"20381","recovered",2020-03-11,"China",2,"Henan",113.614,33.882
"20382","recovered",2020-03-11,"China",4,"Guangxi",108.7881,23.8298
"20383","recovered",2020-03-11,"China",4,"Guizhou",106.8748,26.8154
"20384","recovered",2020-03-11,"China",4,"Zhejiang",120.0934,29.1832
"20385","recovered",2020-03-11,"China",5,"Hunan",111.7088,27.6104
"20386","recovered",2020-03-11,"China",5,"Jiangxi",115.7221,27.614
"20387","recovered",2020-03-11,"China",5,"Shaanxi",108.8701,35.1917
"20388","recovered",2020-03-11,"China",6,"Beijing",116.4142,40.1824
"20389","recovered",2020-03-11,"China",7,"Chongqing",107.874,30.0572
"20390","recovered",2020-03-11,"China",7,"Shandong",118.1498,36.3427
"20391","recovered",2020-03-11,"China",8,"Guangdong",113.4244,23.3417
"20392","recovered",2020-03-11,"China",10,"Sichuan",102.7103,30.6171
"20393","recovered",2020-03-11,"China",1391,"Hubei",112.2707,30.9756
"20394","recovered",2020-03-11,"Germany",7,"",10.451526,51.165691
"20395","recovered",2020-03-11,"Italy",321,"",12.56738,41.87194
"20396","recovered",2020-03-11,"Japan",17,"",138.252924,36.204824
"20397","recovered",2020-03-11,"Spain",151,"",-3.74922,40.463667
"20398","recovered",2020-03-11,"US",0,"",-100,40
"20399","recovered",2020-03-12,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20400","recovered",2020-03-12,"Australia",0,"New South Wales",151.2093,-33.8688
"20401","recovered",2020-03-12,"Australia",0,"Northern Territory",130.8456,-12.4634
"20402","recovered",2020-03-12,"Australia",0,"Queensland",153.0251,-27.4698
"20403","recovered",2020-03-12,"Australia",0,"South Australia",138.6007,-34.9285
"20404","recovered",2020-03-12,"Australia",0,"Tasmania",147.3272,-42.8821
"20405","recovered",2020-03-12,"Australia",0,"Victoria",144.9631,-37.8136
"20406","recovered",2020-03-12,"Australia",0,"Western Australia",115.8605,-31.9505
"20407","recovered",2020-03-12,"Belgium",0,"",4.469936,50.8333
"20408","recovered",2020-03-12,"China",0,"Anhui",117.2264,31.8257
"20409","recovered",2020-03-12,"China",0,"Fujian",117.9874,26.0789
"20410","recovered",2020-03-12,"China",0,"Gansu",104.2861,35.7518
"20411","recovered",2020-03-12,"China",0,"Henan",113.614,33.882
"20412","recovered",2020-03-12,"China",0,"Inner Mongolia",113.9448,44.0935
"20413","recovered",2020-03-12,"China",0,"Jilin",126.1923,43.6661
"20414","recovered",2020-03-12,"China",0,"Macau",113.55,22.1667
"20415","recovered",2020-03-12,"China",0,"Ningxia",106.1655,37.2692
"20416","recovered",2020-03-12,"China",0,"Qinghai",95.9956,35.7452
"20417","recovered",2020-03-12,"China",0,"Shaanxi",108.8701,35.1917
"20418","recovered",2020-03-12,"China",0,"Tibet",88.0924,31.6927
"20419","recovered",2020-03-12,"China",0,"Xinjiang",85.2401,41.1129
"20420","recovered",2020-03-12,"China",0,"Yunnan",101.487,24.974
"20421","recovered",2020-03-12,"China",1,"Hainan",109.7453,19.1959
"20422","recovered",2020-03-12,"China",1,"Hebei",114.9042,37.8957
"20423","recovered",2020-03-12,"China",1,"Liaoning",122.6085,41.2956
"20424","recovered",2020-03-12,"China",1,"Shanghai",121.4491,31.202
"20425","recovered",2020-03-12,"China",1,"Shanxi",112.2922,37.5777
"20426","recovered",2020-03-12,"China",1,"Tianjin",117.323,39.3054
"20427","recovered",2020-03-12,"China",2,"Hong Kong",114.2,22.3
"20428","recovered",2020-03-12,"China",2,"Jiangsu",119.455,32.9711
"20429","recovered",2020-03-12,"China",2,"Jiangxi",115.7221,27.614
"20430","recovered",2020-03-12,"China",2,"Zhejiang",120.0934,29.1832
"20431","recovered",2020-03-12,"China",3,"Guangxi",108.7881,23.8298
"20432","recovered",2020-03-12,"China",4,"Guizhou",106.8748,26.8154
"20433","recovered",2020-03-12,"China",4,"Hunan",111.7088,27.6104
"20434","recovered",2020-03-12,"China",5,"Heilongjiang",127.7615,47.862
"20435","recovered",2020-03-12,"China",7,"Guangdong",113.4244,23.3417
"20436","recovered",2020-03-12,"China",8,"Beijing",116.4142,40.1824
"20437","recovered",2020-03-12,"China",8,"Shandong",118.1498,36.3427
"20438","recovered",2020-03-12,"China",10,"Chongqing",107.874,30.0572
"20439","recovered",2020-03-12,"China",10,"Sichuan",102.7103,30.6171
"20440","recovered",2020-03-12,"China",1184,"Hubei",112.2707,30.9756
"20441","recovered",2020-03-12,"Germany",0,"",10.451526,51.165691
"20442","recovered",2020-03-12,"Italy",0,"",12.56738,41.87194
"20443","recovered",2020-03-12,"Japan",0,"",138.252924,36.204824
"20444","recovered",2020-03-12,"Spain",0,"",-3.74922,40.463667
"20445","recovered",2020-03-12,"US",4,"",-100,40
"20446","recovered",2020-03-13,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"20447","recovered",2020-03-13,"Australia",0,"New South Wales",151.2093,-33.8688
"20448","recovered",2020-03-13,"Australia",0,"Northern Territory",130.8456,-12.4634
"20449","recovered",2020-03-13,"Australia",0,"Queensland",153.0251,-27.4698
"20450","recovered",2020-03-13,"Australia",0,"Tasmania",147.3272,-42.8821
"20451","recovered",2020-03-13,"Australia",0,"Western Australia",115.8605,-31.9505
"20452","recovered",2020-03-13,"Australia",1,"South Australia",138.6007,-34.9285
"20453","recovered",2020-03-13,"Australia",1,"Victoria",144.9631,-37.8136
"20454","recovered",2020-03-13,"Belgium",0,"",4.469936,50.8333
"20455","recovered",2020-03-13,"China",0,"Anhui",117.2264,31.8257
"20456","recovered",2020-03-13,"China",0,"Fujian",117.9874,26.0789
"20457","recovered",2020-03-13,"China",0,"Gansu",104.2861,35.7518
"20458","recovered",2020-03-13,"China",0,"Hainan",109.7453,19.1959
"20459","recovered",2020-03-13,"China",0,"Henan",113.614,33.882
"20460","recovered",2020-03-13,"China",0,"Inner Mongolia",113.9448,44.0935
"20461","recovered",2020-03-13,"China",0,"Jiangxi",115.7221,27.614
"20462","recovered",2020-03-13,"China",0,"Jilin",126.1923,43.6661
"20463","recovered",2020-03-13,"China",0,"Liaoning",122.6085,41.2956
"20464","recovered",2020-03-13,"China",0,"Macau",113.55,22.1667
"20465","recovered",2020-03-13,"China",0,"Ningxia",106.1655,37.2692
"20466","recovered",2020-03-13,"China",0,"Qinghai",95.9956,35.7452
"20467","recovered",2020-03-13,"China",0,"Shaanxi",108.8701,35.1917
"20468","recovered",2020-03-13,"China",0,"Tianjin",117.323,39.3054
"20469","recovered",2020-03-13,"China",0,"Tibet",88.0924,31.6927
"20470","recovered",2020-03-13,"China",0,"Xinjiang",85.2401,41.1129
"20471","recovered",2020-03-13,"China",0,"Yunnan",101.487,24.974
"20472","recovered",2020-03-13,"China",0,"Zhejiang",120.0934,29.1832
"20473","recovered",2020-03-13,"China",1,"Jiangsu",119.455,32.9711
